b_code,b_name,b_type,b_gudok,b_author,b_publish,b_page,b_price,b_cdate,b_rdate,b_bookcover,b_coversize,b_des
107849967,실마릴리온 + 끝나지 않은 이야기 박스 세트 [ 전2권 양장 ],novel,Y,J. R. R. 톨킨 저/존 하우앨런 리테드 네이스미스 그림/크리스토퍼 톨킨 편/김보원박현묵 역,arte(아르테),365,99000 ,2022-12-07,2021-03-16,http://image.yes24.com/goods/107849967/L,0,책설명
107005346,그리고 당신의 애인,novel,Y,태주 저,검은펜,365,11700 ,2022-12-07,2021-03-17,http://image.yes24.com/goods/107005346/L,0,책설명
106524715,호수의 일 [ 양장 ],novel,Y,이현 저,창비,365,12600 ,2022-12-07,2021-03-18,http://image.yes24.com/goods/106524715/L,0,책설명
106398923,다섯 번째 감각,novel,Y,김보영 저,아작,365,16200 ,2022-12-07,2021-03-19,http://image.yes24.com/goods/106398923/L,0,책설명
106355375,서영동 이야기 [ 양장 ],novel,Y,조남주 저,한겨레출판,365,13500 ,2022-12-07,2021-03-20,http://image.yes24.com/goods/106355375/L,0,책설명
105751260,패배의 신호 [ 양장 ],novel,Y,프랑수아즈 사강 저/장소미 역,녹색광선,365,16920 ,2022-12-07,2021-03-21,http://image.yes24.com/goods/105751260/L,0,책설명
105407666,스노볼 1 [ 양장 ],novel,Y,박소영 저,창비,365,13500 ,2022-12-07,2021-03-22,http://image.yes24.com/goods/105407666/L,0,책설명
105122215,벼랑 위의 집 아서와 선택된 아이들,novel,Y,TJ 클룬 저/송섬별 역,든,365,16200 ,2022-12-07,2021-03-23,http://image.yes24.com/goods/105122215/L,0,책설명
105104091,기러기 메리 올리버 시선집,novel,Y,메리 올리버 저/민승남 역,마음산책,365,15120 ,2022-12-07,2021-03-24,http://image.yes24.com/goods/105104091/L,0,책설명
103614549,재인 재욱 재훈 [ 리커버 양장 ],novel,Y,정세랑 저,은행나무,365,7200 ,2022-12-07,2021-03-25,http://image.yes24.com/goods/103614549/L,0,책설명
103449931,문학교육을 위한 현대시작품론,novel,Y,윤여탁최미숙최지현유영희김정우남민우김남희정정순구영산김미혜 저 외 7명 정보 더 보기/감추기 윤여탁 최미숙 최지현 유영희 김정우 남민우 김남희 정정순 구영산 김미혜 오지혜 손예희 민재원 강민규 이종원 이상아 진가연,사회평론아카데미,365,29000 ,2022-12-07,2021-03-26,http://image.yes24.com/goods/103449931/L,0,책설명
102795390,조선의 등 굽은 정원사,novel,Y,천영미 저,고즈넉이엔티,365,13500 ,2022-12-07,2021-03-27,http://image.yes24.com/goods/102795390/L,0,책설명
102350832,반항하는 인간,novel,Y,알베르 까뮈 저/김화영 역,민음사,365,14400 ,2022-12-07,2021-03-28,http://image.yes24.com/goods/102350832/L,0,책설명
102084868,낮술,novel,Y,하라다 히카 저/김영주 역,문학동네,365,13050 ,2022-12-07,2021-03-29,http://image.yes24.com/goods/102084868/L,0,책설명
101684223,곰탕 1,novel,Y,김영탁 저,arte(아르테),365,15300 ,2022-12-07,2021-03-30,http://image.yes24.com/goods/101684223/L,0,책설명
101545990,돈키호테 2 살바도르 달리 에디션 [ 양장 ],novel,Y,미겔 데 세르반테스 저/살바도르 달리 그림/김충식 역,문예출판사,365,19800 ,2022-12-07,2021-03-31,http://image.yes24.com/goods/101545990/L,0,책설명
101505224,삼개주막 기담회,novel,Y,오윤희 저,고즈넉이엔티,365,13500 ,2022-12-07,2021-04-01,http://image.yes24.com/goods/101505224/L,0,책설명
98896405,얼어붙은 여자 [ 양장 ],novel,Y,아니 에르노 저/김계영고광식 역,레모출판사,365,14850 ,2022-12-07,2021-04-02,http://image.yes24.com/goods/98896405/L,0,책설명
97780589,아버지에게 갔었어,novel,Y,신경숙 저,창비,365,12600 ,2022-12-07,2021-04-03,http://image.yes24.com/goods/97780589/L,0,책설명
97048258,셜록홈즈 베스트 단편 걸작선 1 [ 양장 개정판 ],novel,Y,아서 코난 도일 저/박재인 역,아름다운날,365,13950 ,2022-12-07,2021-04-04,http://image.yes24.com/goods/97048258/L,0,책설명
96651059,구토 [ 반양장 ],novel,Y,장 폴 사르트르 저/임호경 역,문예출판사,365,11700 ,2022-12-07,2021-04-05,http://image.yes24.com/goods/96651059/L,0,책설명
96174953,애린 왕자 [ 갱상도 (Gyeongsang-do dialect) ],novel,Y,최현애 저/앙투안 드 생텍쥐페리 원저,이팝,365,9900 ,2022-12-07,2021-04-06,http://image.yes24.com/goods/96174953/L,0,책설명
96069908,미드나잇 선 1,novel,Y,스테프니 메이어 저/심연희 역,북폴리오,365,14220 ,2022-12-07,2021-04-07,http://image.yes24.com/goods/96069908/L,0,책설명
93992470,추리소설가의 살인사건 [ 양장 ],novel,Y,히가시노 게이고 저/민경욱 역,소미미디어,365,14220 ,2022-12-07,2021-04-08,http://image.yes24.com/goods/93992470/L,0,책설명
91219457,초판본 변신 1916년 오리지널 초판본 표지디자인 [ 양장 ],novel,Y,한영란 역,더스토리,365,8820 ,2022-12-07,2021-04-09,http://image.yes24.com/goods/91219457/L,0,책설명
90392124,숲의 소실점을 향해 [ 양장 ],novel,Y,양안다 저,민음사,365,10800 ,2022-12-07,2021-04-10,http://image.yes24.com/goods/90392124/L,0,책설명
90334288,너의 이름은. [ 양장 ],novel,Y,신카이 마코토 저/박미정 역,하빌리스,365,13050 ,2022-12-07,2021-04-11,http://image.yes24.com/goods/90334288/L,0,책설명
90179122,숙명 [ 양장 개정판 ],novel,Y,히가시노 게이고 저/권남희 역,소미미디어,365,15120 ,2022-12-07,2021-04-12,http://image.yes24.com/goods/90179122/L,0,책설명
89903856,동물농장 최신 버전으로 새롭게 편집한 명작의 백미 책 읽어드립니다,novel,Y,조지 오웰 저/신동운 역,스타북스,365,6930 ,2022-12-07,2021-04-13,http://image.yes24.com/goods/89903856/L,0,책설명
89726621,초판본 셰익스피어 4대 비극 1577 오리지널 초판본 표지디자인 [ 금장 양장 에디션 ],novel,Y,윌리엄 셰익스피어 글/김민애한우리 역,더스토리,365,22320 ,2022-12-07,2021-04-14,http://image.yes24.com/goods/89726621/L,0,책설명
89604744,한중록,novel,Y,혜경궁 홍씨 저/신동운 역,스타북스,365,10800 ,2022-12-07,2021-04-15,http://image.yes24.com/goods/89604744/L,0,책설명
89553062,김소월 시집 진달래꽃,novel,Y,김소월 저/나태주 해제,알에이치코리아(RHK),365,12420 ,2022-12-07,2021-04-16,http://image.yes24.com/goods/89553062/L,0,책설명
87105340,정본 백석 시집 [ 양장 개정판 ],novel,Y,백석 저/고형진 편,문학동네,365,14400 ,2022-12-07,2021-04-17,http://image.yes24.com/goods/87105340/L,0,책설명
86641767,작은 아씨들 [ 영화 공식 오리지널 커버 책속 영화 스틸컷 수록(33컷) 양장 ],novel,Y,루이자 메이 올콧 저/강미경 역,알에이치코리아(RHK),365,14850 ,2022-12-07,2021-04-18,http://image.yes24.com/goods/86641767/L,0,책설명
84934310,초판본 웃는 남자 1869년 오리지널 초판본 표지 디자인 [ 양장 ],novel,Y,빅토르 위고 저/백연주 역,더스토리,365,22320 ,2022-12-07,2021-04-19,http://image.yes24.com/goods/84934310/L,0,책설명
84906939,해리포터와 불사조 기사단 1 [ 개정판 ],novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,8550 ,2022-12-07,2021-04-20,http://image.yes24.com/goods/84906939/L,0,책설명
84777785,양 사나이의 크리스마스 [ 양장 ],novel,Y,무라카미 하루키 저/이우일 그림/홍은주 역,비채,365,12420 ,2022-12-07,2021-04-21,http://image.yes24.com/goods/84777785/L,0,책설명
82945001,해리포터와 불의 잔 2 [ 합본 양장 개정판 ],novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,18900 ,2022-12-07,2021-04-22,http://image.yes24.com/goods/82945001/L,0,책설명
82944813,해리포터와 불의 잔 1 [ 합본 양장 개정판 ],novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,18900 ,2022-12-07,2021-04-23,http://image.yes24.com/goods/82944813/L,0,책설명
82944132,해리포터와 비밀의 방 [ 합본 양장 개정판 ],novel,Y,J.K. 롤링 저/강동혁 역,문학수첩,365,18000 ,2022-12-07,2021-04-24,http://image.yes24.com/goods/82944132/L,0,책설명
81526189,내 이름은 빨강 2,novel,Y,오르한 파묵 저/이난아 역,민음사,365,11700 ,2022-12-07,2021-04-25,http://image.yes24.com/goods/81526189/L,0,책설명
80227442,정선 목민심서 [ 양장 개정판 ],novel,Y,정약용 저/다산연구회 편,창비,365,16200 ,2022-12-07,2021-04-26,http://image.yes24.com/goods/80227442/L,0,책설명
79385765,안나 카레니나 (합본 특별판) [ 특별 케이스 포함 양장 ],novel,Y,레프 톨스토이 저/연진희 역,민음사,365,31500 ,2022-12-07,2021-04-27,http://image.yes24.com/goods/79385765/L,0,책설명
78213352,나 혼자만 레벨 업 2 [ 소장판 ],novel,Y,추공 저,파피루스(디앤씨미디어),365,10800 ,2022-12-07,2021-04-28,http://image.yes24.com/goods/78213352/L,0,책설명
74597912,룬의 아이들 - 윈터러 완전판 1~7 세트 [ 전7권 + 박스케이스 양장 ],novel,Y,전민희 저,엘릭시르,365,91800 ,2022-12-07,2021-04-29,http://image.yes24.com/goods/74597912/L,0,책설명
67725127,너에게 주고픈 아름다운 시 [ 양장 ],novel,Y,도종환정호승윤동주김수영 저,북카라반,365,9900 ,2022-12-07,2021-04-30,http://image.yes24.com/goods/67725127/L,0,책설명
67016231,소설쓰기의 모든 것 1 플롯과 구조 [ 개정판 ],novel,Y,제임스 스콧 벨 저/김진아 역,다른,365,22500 ,2022-12-07,2021-05-01,http://image.yes24.com/goods/67016231/L,0,책설명
66591620,옥상에서 만나요,novel,Y,정세랑 저,창비,365,11700 ,2022-12-07,2021-05-02,http://image.yes24.com/goods/66591620/L,0,책설명
63016487,초판본 프랑켄슈타인 1886년 오리지널 초판본 표지디자인 [ 양장 ],novel,Y,메리 셸리 저/구자언 역,더스토리,365,10620 ,2022-12-07,2021-05-03,http://image.yes24.com/goods/63016487/L,0,책설명
62228285,하얀 늑대들 2 [ 양장 개정판 ],novel,Y,윤현승 저,제우미디어,365,15120 ,2022-12-07,2021-05-04,http://image.yes24.com/goods/62228285/L,0,책설명
62228145,하얀 늑대들 1 [ 양장 개정판 ],novel,Y,윤현승 저,제우미디어,365,15120 ,2022-12-07,2021-05-05,http://image.yes24.com/goods/62228145/L,0,책설명
60524285,흰 [ 양장 개정판 ],novel,Y,한강 저,문학동네,365,11250 ,2022-12-07,2021-05-06,http://image.yes24.com/goods/60524285/L,0,책설명
57515144,냉정과 열정 사이 Rosso & Blu 다이어리 세트 [ 책 2권 + 다이어리 1권(색상 무작위 발송) ],novel,Y,에쿠니 가오리츠지 히토나리 저/김난주양억관 역,소담출판사,365,21600 ,2022-12-07,2021-05-07,http://image.yes24.com/goods/57515144/L,0,책설명
44145567,지구만큼 슬펐다고 한다,novel,Y,신철규 저,문학동네,365,9000 ,2022-12-07,2021-05-08,http://image.yes24.com/goods/44145567/L,0,책설명
43306990,기사단장 죽이기 2 [ 양장 ],novel,Y,무라카미 하루키 저/홍은주 역,문학동네,365,14670 ,2022-12-07,2021-05-09,http://image.yes24.com/goods/43306990/L,0,책설명
36884196,사랑의 생애 [ 양장 ],novel,Y,이승우 저,위즈덤하우스,365,12150 ,2022-12-07,2021-05-10,http://image.yes24.com/goods/36884196/L,0,책설명
33632899,날짜 없음 [ 양장 ],novel,Y,장은진 저,민음사,365,11700 ,2022-12-07,2021-05-11,http://image.yes24.com/goods/33632899/L,0,책설명
32972572,82년생 김지영 [ 양장 ],novel,Y,조남주 저,민음사,365,11700 ,2022-12-07,2021-05-12,http://image.yes24.com/goods/32972572/L,0,책설명
32453908,다윈 영의 악의 기원,novel,Y,박지리 저,사계절,365,18000 ,2022-12-07,2021-05-13,http://image.yes24.com/goods/32453908/L,0,책설명
23554500,아픈 것아 아픈 것아 날아가라,novel,Y,미아키 스가루 저 / E9L 그림 / 현정수 역,영상출판미디어,365,8820 ,2022-12-07,2021-05-14,http://image.yes24.com/goods/23554500/L,0,책설명
18732156,필사의 힘 : 생텍쥐페리처럼 어린 왕자 따라쓰기 어린 왕자 편 [ 양장 ],novel,Y,앙투안 드 생텍쥐페리 원저,미르북컴퍼니,365,11520 ,2022-12-07,2021-05-15,http://image.yes24.com/goods/18732156/L,0,책설명
17199202,순이 삼촌,novel,Y,현기영 저,창비,365,13500 ,2022-12-07,2021-05-16,http://image.yes24.com/goods/17199202/L,0,책설명
16994435,사물들,novel,Y,조르주 페렉 저,펭귄클래식코리아,365,7920 ,2022-12-07,2021-05-17,http://image.yes24.com/goods/16994435/L,0,책설명
15458489,환상의 빛,novel,Y,미야모토 테루 저/송태욱 역,바다출판사,365,8100 ,2022-12-07,2021-05-18,http://image.yes24.com/goods/15458489/L,0,책설명
13437692,흔들리지 않고 피는 꽃이 어디 있으랴 도종환 시화선집 [ 양장 개정판 ],novel,Y,도종환 저,알에이치코리아(RHK),365,10800 ,2022-12-07,2021-05-19,http://image.yes24.com/goods/13437692/L,0,책설명
13203539,지금 여기가 맨 앞,novel,Y,이문재 저,문학동네,365,9000 ,2022-12-07,2021-05-20,http://image.yes24.com/goods/13203539/L,0,책설명
11121896,파운데이션 완전판 세트 [ 전 7권 ],novel,Y,아이작 아시모프 저,황금가지,365,79920 ,2022-12-07,2021-05-21,http://image.yes24.com/goods/11121896/L,0,책설명
8966571,28,novel,Y,정유정 저,은행나무,365,13050 ,2022-12-07,2021-05-22,http://image.yes24.com/goods/8966571/L,0,책설명
8671207,김약국의 딸들,novel,Y,박경리 저,마로니에북스,365,13500 ,2022-12-07,2021-05-23,http://image.yes24.com/goods/8671207/L,0,책설명
6425827,모방범 3,novel,Y,미야베 미유키 저/양억관 역,문학동네,365,12420 ,2022-12-07,2021-05-24,http://image.yes24.com/goods/6425827/L,0,책설명
4965960,풀잎 [ 양장 ],novel,Y,월트 휘트먼 저,열린책들,365,10620 ,2022-12-07,2021-05-25,http://image.yes24.com/goods/4965960/L,0,책설명
4855866,필경사 바틀비,novel,Y,허먼 멜빌 저/공진호 역,문학동네,365,9900 ,2022-12-07,2021-05-26,http://image.yes24.com/goods/4855866/L,0,책설명
4700838,우리는 사랑일까 [ 개정판 양장 ],novel,Y,알랭 드 보통 저/공경희 역,은행나무,365,12600 ,2022-12-07,2021-05-27,http://image.yes24.com/goods/4700838/L,0,책설명
4556456,울분 [ 양장 ],novel,Y,필립 로스 저/정영목 역,문학동네,365,10800 ,2022-12-07,2021-05-28,http://image.yes24.com/goods/4556456/L,0,책설명
4526651,베니스의 상인,novel,Y,윌리엄 셰익스피어 저,민음사,365,7200 ,2022-12-07,2021-05-29,http://image.yes24.com/goods/4526651/L,0,책설명
4249975,약해지지 마,novel,Y,시바타 도요 저/박도순 사진/채숙향 역,지식여행,365,8910 ,2022-12-07,2021-05-30,http://image.yes24.com/goods/4249975/L,0,책설명
3906597,빅 픽처,novel,Y,더글라스 케네디 저/조동섭 역,밝은세상,365,10800 ,2022-12-07,2021-05-31,http://image.yes24.com/goods/3906597/L,0,책설명
3819356,사랑할 때와 죽을 때,novel,Y,에리히 마리아 레마르크 저/장희창 역,민음사,365,12150 ,2022-12-07,2021-06-01,http://image.yes24.com/goods/3819356/L,0,책설명
3787264,1Q84 3 10월 - 12월 [ 양장 ],novel,Y,무라카미 하루키 저/양윤옥 역,문학동네,365,14220 ,2022-12-07,2021-06-02,http://image.yes24.com/goods/3787264/L,0,책설명
3776420,상처적 체질,novel,Y,류근 저,문학과지성사,365,8100 ,2022-12-07,2021-06-03,http://image.yes24.com/goods/3776420/L,0,책설명
3620143,서부전선 이상없다 [ 양장 ],novel,Y,에리히 마리아 레마르크 저/홍성광 역,열린책들,365,13320 ,2022-12-07,2021-06-04,http://image.yes24.com/goods/3620143/L,0,책설명
3620132,동물농장 [ 양장 ],novel,Y,조지 오웰 저,열린책들,365,7920 ,2022-12-07,2021-06-05,http://image.yes24.com/goods/3620132/L,0,책설명
3512245,오이디푸스 왕,novel,Y,소포클레스 저/강대진 역,민음사,365,9900 ,2022-12-07,2021-06-06,http://image.yes24.com/goods/3512245/L,0,책설명
3510660,해저 2만리 [ 양장 ],novel,Y,쥘 베른 저/김석희 역,작가정신,365,34200 ,2022-12-07,2021-06-07,http://image.yes24.com/goods/3510660/L,0,책설명
3489078,1Q84 1 4월－6월 [ 양장 ],novel,Y,무라카미 하루키 저/양윤옥 역,문학동네,365,13320 ,2022-12-07,2021-06-08,http://image.yes24.com/goods/3489078/L,0,책설명
3311214,지킬박사와 하이드씨,novel,Y,로버트 루이스 스티븐슨 저/강미경 역,문학동네,365,11250 ,2022-12-07,2021-06-09,http://image.yes24.com/goods/3311214/L,0,책설명
3261748,드래곤 라자 양장 세트 10주년 기념판 [ 전8권/양장 ],novel,Y,이영도 저,황금가지,365,86400 ,2022-12-07,2021-06-10,http://image.yes24.com/goods/3261748/L,0,책설명
2803937,삼국유사,novel,Y,일연 저/김원중 역,민음사,365,13500 ,2022-12-07,2021-06-11,http://image.yes24.com/goods/2803937/L,0,책설명
2750328,깊은 강,novel,Y,엔도 슈사쿠 저/유숙자 역,민음사,365,9000 ,2022-12-07,2021-06-12,http://image.yes24.com/goods/2750328/L,0,책설명
1518841,피를 마시는 새 8권 세트 [ 양장 ],novel,Y,이영도 저,황금가지,365,90000 ,2022-12-07,2021-06-13,http://image.yes24.com/goods/1518841/L,0,책설명
1406852,나무 위의 남작,novel,Y,이탈로 칼비노 저/이현경 역,민음사,365,10800 ,2022-12-07,2021-06-14,http://image.yes24.com/goods/1406852/L,0,책설명
1403766,꾸뻬 씨의 행복 여행,novel,Y,프랑수아 를로르 저,오래된미래,365,12150 ,2022-12-07,2021-06-15,http://image.yes24.com/goods/1403766/L,0,책설명
333133,구운몽,novel,Y,김만중 저 / 송성욱 역,민음사,365,7200 ,2022-12-07,2021-06-16,http://image.yes24.com/goods/333133/L,0,책설명
283718,소망 없는 불행 2019 노벨문학상 수상작가,novel,Y,페터 한트케 저/윤용호 역,민음사,365,9000 ,2022-12-07,2021-06-17,http://image.yes24.com/goods/283718/L,0,책설명
262010,윤동주 시집,novel,Y,윤동주 저,범우사,365,4410 ,2022-12-07,2021-06-18,http://image.yes24.com/goods/262010/L,0,책설명
192061,젊은 예술가의 초상,novel,Y,제임스 조이스 저,민음사,365,8550 ,2022-12-07,2021-06-19,http://image.yes24.com/goods/192061/L,0,책설명
103620,마담 보바리,novel,Y,구스타브 플로베르 저/김화영 역,민음사,365,10800 ,2022-12-07,2021-06-20,http://image.yes24.com/goods/103620/L,0,책설명
103159,0시를 향하여 [ 양장 ],novel,Y,애거사 크리스티 저,해문출판사,365,9000 ,2022-12-07,2021-06-21,http://image.yes24.com/goods/103159/L,0,책설명
70261,오리엔트 특급살인 [ 양장 ],novel,Y,애거사 크리스티 저,해문출판사,365,10800 ,2022-12-07,2021-06-22,http://image.yes24.com/goods/70261/L,0,책설명
115621146,스피드 롤 액션! [ 작가 친필 사인본 ],novel,Y,연여름 저,자이언트북스,365,13950 ,2022-12-07,2021-06-23,http://image.yes24.com/goods/115621146/L,0,책설명
114668366,빌런의 공식 욕하면서 끌리는 마성의 악당 만들기,novel,Y,사샤 블랙 저/정지현 역,윌북(willbook),365,15120 ,2022-12-07,2021-06-24,http://image.yes24.com/goods/114668366/L,0,책설명
110522550,인내상자,novel,Y,미야베 미유키 저/이규원 역,북스피어,365,13320 ,2022-12-07,2021-06-25,http://image.yes24.com/goods/110522550/L,0,책설명
115807557,제16회 삶의향기 동서문학상 수상작품집,novel,Y,김은혜 등저,문학공감,365,4500 ,2022-12-07,2021-06-26,http://image.yes24.com/goods/115807557/L,0,책설명
115803495,달 너머로 달리는 말 (리커버 에디션),novel,Y,김훈 저,파람북,365,12600 ,2022-12-07,2021-06-27,http://image.yes24.com/goods/115803495/L,0,책설명
115777477,스타더스트 패밀리,novel,Y,안세화 저,안전가옥,365,14400 ,2022-12-07,2021-06-28,http://image.yes24.com/goods/115777477/L,0,책설명
115621676,핀처 마틴 [ 반양장 ],novel,Y,윌리엄 골딩 저/백지민 역,민음사,365,12600 ,2022-12-07,2021-06-29,http://image.yes24.com/goods/115621676/L,0,책설명
115253813,커튼콜은 사양할게요,novel,Y,김유담 저,창비,365,14400 ,2022-12-07,2021-06-30,http://image.yes24.com/goods/115253813/L,0,책설명
115050039,회복기,novel,Y,허은실 저,문학동네,365,9000 ,2022-12-07,2021-07-01,http://image.yes24.com/goods/115050039/L,0,책설명
114897292,서핑하는 정신 [ 양장 ],novel,Y,한은형 저,작가정신,365,13500 ,2022-12-07,2021-07-02,http://image.yes24.com/goods/114897292/L,0,책설명
114627409,중금 2 왕의 목소리 [ 개정판 ],novel,Y,임정원 저,비욘드오리진,365,13320 ,2022-12-07,2021-07-03,http://image.yes24.com/goods/114627409/L,0,책설명
114332008,검푸른 고래 요나 제12회 혼불문학상 수상작,novel,Y,김명주 저,다산책방,365,14400 ,2022-12-07,2021-07-04,http://image.yes24.com/goods/114332008/L,0,책설명
113803638,낮술 3 오늘도 배부르게,novel,Y,하라다 히카 저/김영주 역,문학동네,365,13500 ,2022-12-07,2021-07-05,http://image.yes24.com/goods/113803638/L,0,책설명
113803626,낮술 2 한 잔 더 생각나는 날,novel,Y,하라다 히카 저/김영주 역,문학동네,365,13500 ,2022-12-07,2021-07-06,http://image.yes24.com/goods/113803626/L,0,책설명
113449677,광개토태왕 담덕 3 [ 양장 ],novel,Y,엄광용 저,새움,365,14400 ,2022-12-07,2021-07-07,http://image.yes24.com/goods/113449677/L,0,책설명
113417527,흑백합,novel,Y,다지마 도시유키 저/김영주 역,모모,365,12600 ,2022-12-07,2021-07-08,http://image.yes24.com/goods/113417527/L,0,책설명
112938583,카미노 아일랜드 희귀 원고 도난 사건,novel,Y,존 그리샴 저/남명성 역,하빌리스,365,15120 ,2022-12-07,2021-07-09,http://image.yes24.com/goods/112938583/L,0,책설명
112373617,사람은 무엇으로 사는가,novel,Y,레프 톨스토이 저/이항재 역,문학동네,365,16200 ,2022-12-07,2021-07-10,http://image.yes24.com/goods/112373617/L,0,책설명
111746945,밤새도록 이마를 쓰다듬는 꿈속에서,novel,Y,유혜빈 저,창비,365,9900 ,2022-12-07,2021-07-11,http://image.yes24.com/goods/111746945/L,0,책설명
110796321,초판본 곰돌이 푸 [ 양장 ],novel,Y,앨런 알렉산더 밀른 저/어니스트 하워드 셰퍼드 그림/박혜원 역,더스토리,365,10620 ,2022-12-07,2021-07-12,http://image.yes24.com/goods/110796321/L,0,책설명
110593307,소설로 읽는 한국 현대문학 100년 대표 장·단편소설 24편 분석,novel,Y,김종회 저,창조문예사,365,17100 ,2022-12-07,2021-07-13,http://image.yes24.com/goods/110593307/L,0,책설명
110437947,베로니카 죽기로 결심하다 [ 개정3판 양장 ],novel,Y,파울로 코엘료 저/이상해 역,문학동네,365,13500 ,2022-12-07,2021-07-14,http://image.yes24.com/goods/110437947/L,0,책설명
110367180,정령왕 엘퀴네스 개정판 20 [ 양장 완결 ],novel,Y,이환 저,드림북스,365,13500 ,2022-12-07,2021-07-15,http://image.yes24.com/goods/110367180/L,0,책설명
110241936,그가 나에게 말하지 않은 것,novel,Y,로라 데이브 저/김소정 역,마시멜로,365,14400 ,2022-12-07,2021-07-16,http://image.yes24.com/goods/110241936/L,0,책설명
109664978,어쩌면 당신이 원했던 괴담실록 유튜브 채널 괴담실록의 기묘한 조선환담,novel,N,괴담실록 저,북스고,365,16650 ,2022-12-07,2021-07-17,http://image.yes24.com/goods/109664978/L,0,책설명
109650978,새들이 모조리 사라진다면,novel,N,리처드 파워스 저/이수현 역,알에이치코리아(RHK),365,15120 ,2022-12-07,2021-07-18,http://image.yes24.com/goods/109650978/L,0,책설명
108893509,1984,novel,N,조지 오웰 저/김승욱 역,문예출판사,365,10350 ,2022-12-07,2021-07-19,http://image.yes24.com/goods/108893509/L,0,책설명
108825091,공허한 십자가 [ 반양장 개정판 ],novel,N,히가시노 게이고 저/이선희 역,자음과모음,365,13500 ,2022-12-07,2021-07-20,http://image.yes24.com/goods/108825091/L,0,책설명
108694874,까칠한 재석이가 사라졌다 [ 개정판 ],novel,N,고정욱 저,애플북스,365,10800 ,2022-12-07,2021-07-21,http://image.yes24.com/goods/108694874/L,0,책설명
108464855,유령의 마음으로,novel,N,임선우 저,민음사,365,11700 ,2022-12-07,2021-07-22,http://image.yes24.com/goods/108464855/L,0,책설명
107079874,그들의 말 혹은 침묵 [ 양장 ],novel,N,아니 에르노 저/정혜용 역,민음사,365,12600 ,2022-12-07,2021-07-23,http://image.yes24.com/goods/107079874/L,0,책설명
107008543,한여름 손잡기,novel,N,권누리 저,봄날의책,365,9900 ,2022-12-07,2021-07-24,http://image.yes24.com/goods/107008543/L,0,책설명
106731235,눈보라 체이스 [ 10만 부 기념 특별 에디션 양장 개정판 ],novel,N,히가시노 게이고 저/양윤옥 역,소미미디어,365,14220 ,2022-12-07,2021-07-25,http://image.yes24.com/goods/106731235/L,0,책설명
106712036,조인계획,novel,N,히가시노 게이고 저/양윤옥 역,현대문학,365,13950 ,2022-12-07,2021-07-26,http://image.yes24.com/goods/106712036/L,0,책설명
106161521,너에게 노래 같은 사람이 될래,novel,N,태로리 저,하움출판사,365,10800 ,2022-12-07,2021-07-27,http://image.yes24.com/goods/106161521/L,0,책설명
105804023,므레모사 [ 작가 사인 인쇄본 별책부록 : 비하인드북 양장 ],novel,N,김초엽 저,현대문학,365,12600 ,2022-12-07,2021-07-28,http://image.yes24.com/goods/105804023/L,0,책설명
105646174,삼개주막 기담회 2,novel,N,오윤희 저,고즈넉이엔티,365,13500 ,2022-12-07,2021-07-29,http://image.yes24.com/goods/105646174/L,0,책설명
105536585,1984,novel,N,조지 오웰 저/한기찬 역,소담출판사,365,13320 ,2022-12-07,2021-07-30,http://image.yes24.com/goods/105536585/L,0,책설명
105251577,탈무드 유대인의 지혜를 담은 인생 최고의 선물 [ 개정판 ],novel,N,유대인 랍비 원저 / 김이랑 편역 / 최경락 그림,시간과공간사,365,9720 ,2022-12-07,2021-07-31,http://image.yes24.com/goods/105251577/L,0,책설명
103854653,해리 포터 : 마법 같은 1년 [ 양장 ],novel,N,J.K. 롤링 저/짐 케이 그림/강동혁 역,문학수첩 리틀북스,365,23400 ,2022-12-07,2021-08-01,http://image.yes24.com/goods/103854653/L,0,책설명
102794956,핏빛 자오선,novel,N,코맥 매카시 저/김시현 역,민음사,365,12600 ,2022-12-07,2021-08-02,http://image.yes24.com/goods/102794956/L,0,책설명
102403585,양들의 침묵 리커버 에디션,novel,N,토머스 해리스 저/공보경 역,나무의철학,365,13500 ,2022-12-07,2021-08-03,http://image.yes24.com/goods/102403585/L,0,책설명
101684232,곰탕 2,novel,N,김영탁 저,arte(아르테),365,13500 ,2022-12-07,2021-08-04,http://image.yes24.com/goods/101684232/L,0,책설명
101545983,돈키호테 1 살바도르 달리 에디션 [ 양장 ],novel,Y,미겔 데 세르반테스 저/살바도르 달리 그림/김충식 역,문예출판사,365,19800 ,2022-12-07,2021-08-05,http://image.yes24.com/goods/101545983/L,0,책설명
101356540,어서 오세요 실력지상주의 교실에 2학년 편 2 [ 초판종료 ],novel,Y,키누가사 쇼고 저/토모세 사쿠 그림/조민정 역,소미미디어,365,6750 ,2022-12-07,2021-08-06,http://image.yes24.com/goods/101356540/L,0,책설명
99002759,웹소설 써서 먹고삽니다 웃기는 작가 빵무늬의 돈 되는 작법 수업,novel,Y,정무늬 저,길벗,365,15300 ,2022-12-07,2021-08-07,http://image.yes24.com/goods/99002759/L,0,책설명
98983220,우리는 모두 집으로 돌아간다 [ 양장 ],novel,Y,마쓰이에 마사시 저/송태욱 역,비채,365,13950 ,2022-12-07,2021-08-08,http://image.yes24.com/goods/98983220/L,0,책설명
